ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM,DATE,TOTALKBTU
94121,10,2017,Gas- Residential,N,14987,404154,27,2017-10-01,40405740.7194
94121,11,2017,Gas- Residential,N,15004,520964,35,2017-11-01,52083948.9604
94121,12,2017,Gas- Residential,N,14997,760016,51,2017-12-01,75983435.6176
94122,9,2017,Gas- Residential,N,18673,370580,20,2017-09-01,37049143.138
94122,10,2017,Gas- Residential,N,18771,473064,25,2017-10-01,47295093.7704
94122,11,2017,Gas- Residential,N,18799,627141,33,2017-11-01,62699111.3301
94122,12,2017,Gas- Residential,N,18795,944957,50,2017-12-01,94473115.5277
94123,9,2017,Gas- Residential,N,11943,274074,23,2017-09-01,27400849.6314
94123,10,2017,Gas- Residential,N,11955,367691,31,2017-10-01,36760312.1851
94123,11,2017,Gas- Residential,N,11922,491040,41,2017-11-01,49092264.144
94123,12,2017,Gas- Residential,N,11910,694460,58,2017-12-01,69429402.406
94124,9,2017,Gas- Residential,N,7989,192993,24,2017-09-01,19294687.4673
94124,10,2017,Gas- Residential,N,7996,235059,29,2017-10-01,23500282.0899
94124,11,2017,Gas- Residential,N,8015,292263,36,2017-11-01,29219314.9143
94124,12,2017,Gas- Residential,N,8042,412910,51,2017-12-01,41281131.451
94127,9,2017,Gas- Residential,N,6722,150160,22,2017-09-01,15012411.176
94127,10,2017,Gas- Residential,N,6725,209701,31,2017-10-01,20965088.1461
94127,11,2017,Gas- Residential,N,6727,314475,47,2017-11-01,31439984.0475
94127,12,2017,Gas- Residential,N,6728,483075,72,2017-12-01,48295954.5075
94129,9,2017,Gas- Residential,N,645,30609,47,2017-09-01,3060168.4449
94129,10,2017,Gas- Residential,N,650,42835,66,2017-10-01,4282476.2435
94129,11,2017,Gas- Residential,N,653,58411,89,2017-11-01,5839703.9771
94129,12,2017,Gas- Residential,N,649,85349,132,2017-12-01,8532860.1589
94131,9,2017,Gas- Residential,N,10180,209221,21,2017-09-01,20917099.6181
94131,10,2017,Gas- Residential,N,10188,258623,25,2017-10-01,25856118.9103
94131,11,2017,Gas- Residential,N,10186,384813,38,2017-11-01,38472102.9693
94131,12,2017,Gas- Residential,N,10181,563014,55,2017-12-01,56287943.9654
94132,9,2017,Gas- Residential,N,6020,204743,34,2017-09-01,20469406.6423
94132,10,2017,Gas- Residential,N,6031,261246,43,2017-10-01,26118356.2206
94132,11,2017,Gas- Residential,N,6043,325832,54,2017-11-01,32575412.6152
94132,12,2017,Gas- Residential,N,6033,458663,76,2017-12-01,45855337.9543
94133,9,2017,Gas- Residential,N,7691,177599,23,2017-09-01,17755655.3839
94133,10,2017,Gas- Residential,N,7703,214934,28,2017-10-01,21488263.0774
94133,11,2017,Gas- Residential,N,7704,273991,36,2017-11-01,27392551.6151
94133,12,2017,Gas- Residential,N,7684,368769,48,2017-12-01,36868086.4209
94134,9,2017,Gas- Residential,N,8822,208947,24,2017-09-01,20889706.1667
94134,10,2017,Gas- Residential,N,8839,246565,28,2017-10-01,24650607.0965
94134,11,2017,Gas- Residential,N,8841,302985,34,2017-11-01,30291258.6585
94134,12,2017,Gas- Residential,N,8836,441431,50,2017-12-01,44132549.7991
94158,9,2017,Gas- Residential,Y,0,0,NA,2017-09-01,0
94158,10,2017,Gas- Residential,Y,0,0,NA,2017-10-01,0
94158,11,2017,Gas- Residential,Y,0,0,NA,2017-11-01,0
94158,12,2017,Gas- Residential,Y,0,0,NA,2017-12-01,0
94303,9,2017,Gas- Residential,N,5707,133647,23,2017-09-01,13361505.8367
94303,10,2017,Gas- Residential,N,5712,166228,29,2017-10-01,16618827.1508
94303,11,2017,Gas- Residential,N,5709,221885,39,2017-11-01,22183196.9485
94303,12,2017,Gas- Residential,N,5699,375566,66,2017-12-01,37547623.9726
94305,9,2017,Gas- Residential,Y,854,36795,43,2017-09-01,3678620.5995
94305,10,2017,Gas- Residential,Y,854,60259,71,2017-10-01,6024459.8099
94305,11,2017,Gas- Residential,Y,853,113821,133,2017-11-01,11379379.6781
94305,12,2017,Gas- Residential,Y,853,179147,210,2017-12-01,17910418.3867
94306,9,2017,Gas- Residential,Y,0,0,NA,2017-09-01,0
94306,10,2017,Gas- Residential,Y,0,0,NA,2017-10-01,0
94306,11,2017,Gas- Residential,Y,0,0,NA,2017-11-01,0
94306,12,2017,Gas- Residential,Y,0,0,NA,2017-12-01,0
94401,9,2017,Gas- Residential,N,8763,187132,21,2017-09-01,18708727.5452
94401,10,2017,Gas- Residential,N,8774,240044,27,2017-10-01,23998662.9484
94401,11,2017,Gas- Residential,N,8779,323644,37,2017-11-01,32356664.9084
94401,12,2017,Gas- Residential,N,8772,522635,60,2017-12-01,52251009.0235
94402,9,2017,Gas- Residential,N,8604,176630,21,2017-09-01,17658778.543
94402,10,2017,Gas- Residential,N,8600,259155,30,2017-10-01,25909306.1955
94402,11,2017,Gas- Residential,N,8604,453736,53,2017-11-01,45362755.7096
94402,12,2017,Gas- Residential,N,8611,812380,94,2017-12-01,81218584.118
94403,9,2017,Gas- Residential,N,13161,256239,19,2017-09-01,25617775.8879
94403,10,2017,Gas- Residential,N,13167,337152,26,2017-10-01,33707142.0672
94403,11,2017,Gas- Residential,N,13182,527292,40,2017-11-01,52716597.7212
94403,12,2017,Gas- Residential,N,13184,946987,72,2017-12-01,94676067.0107
94404,9,2017,Gas- Residential,N,9662,186962,19,2017-09-01,18691731.6082
94404,10,2017,Gas- Residential,N,9665,249426,26,2017-10-01,24936638.7186
94404,11,2017,Gas- Residential,N,9676,381485,39,2017-11-01,38139382.5085
94404,12,2017,Gas- Residential,N,9690,727280,75,2017-12-01,72710618.008
94501,9,2017,Gas- Residential,N,19462,355380,18,2017-09-01,35529506.418
94501,10,2017,Gas- Residential,N,19462,464332,24,2017-10-01,46422102.4652
94501,11,2017,Gas- Residential,N,19445,742667,38,2017-11-01,74248950.2587
94501,12,2017,Gas- Residential,N,19441,1298680,67,2017-12-01,129836961.548
94502,9,2017,Gas- Residential,N,5040,66759,13,2017-09-01,6674304.4599
94502,10,2017,Gas- Residential,N,5043,94181,19,2017-10-01,9415849.0741
94502,11,2017,Gas- Residential,N,5040,171901,34,2017-11-01,17185991.5661
94502,12,2017,Gas- Residential,N,5036,353060,70,2017-12-01,35297561.866
94503,9,2017,Gas- Residential,N,5413,90913,17,2017-09-01,9089127.1793
94503,10,2017,Gas- Residential,N,5430,114055,21,2017-10-01,11402774.0855
94503,11,2017,Gas- Residential,N,5465,201500,37,2017-11-01,20145184.15
94503,12,2017,Gas- Residential,N,5478,376623,69,2017-12-01,37653298.7103
94505,9,2017,Gas- Residential,N,5242,72851,14,2017-09-01,7283358.8611
94505,10,2017,Gas- Residential,N,5239,90525,17,2017-10-01,9050336.4525
94505,11,2017,Gas- Residential,N,5249,199292,38,2017-11-01,19924436.9212
94505,12,2017,Gas- Residential,N,5258,474759,90,2017-12-01,47464553.2599
94506,9,2017,Gas- Residential,N,8142,177776,22,2017-09-01,17773351.1536
94506,10,2017,Gas- Residential,N,8148,242828,30,2017-10-01,24276996.4108
94506,11,2017,Gas- Residential,N,8155,521484,64,2017-11-01,52135936.5324
94506,12,2017,Gas- Residential,N,8160,978821,120,2017-12-01,97858706.1781
94507,9,2017,Gas- Residential,N,5327,158009,30,2017-09-01,15797123.5849
94507,10,2017,Gas- Residential,N,5324,237326,45,2017-10-01,23726927.9086
94507,11,2017,Gas- Residential,N,5326,468830,88,2017-11-01,46871794.963
94507,12,2017,Gas- Residential,N,5322,885555,166,2017-12-01,88534335.2355
94508,9,2017,Gas- Residential,N,746,17229,23,2017-09-01,1722488.2269
94508,10,2017,Gas- Residential,N,752,24257,32,2017-10-01,2425120.2577
94508,11,2017,Gas- Residential,N,752,52407,70,2017-11-01,5239447.4727
94508,12,2017,Gas- Residential,N,753,63656,85,2017-12-01,6364078.6216
94509,9,2017,Gas- Residential,N,20794,265395,13,2017-09-01,26533157.0595
94509,10,2017,Gas- Residential,N,20736,358420,17,2017-10-01,35833433.762
94509,11,2017,Gas- Residential,N,20745,695432,34,2017-11-01,69526579.1752
94509,12,2017,Gas- Residential,N,20742,1428884,69,2017-12-01,142854249.6724
94510,9,2017,Gas- Residential,N,10232,143164,14,2017-09-01,14312978.3804
94510,10,2017,Gas- Residential,N,10231,182094,18,2017-10-01,18205047.9534
94510,11,2017,Gas- Residential,N,10228,348909,34,2017-11-01,34882561.0749
94510,12,2017,Gas- Residential,N,10231,679155,66,2017-12-01,67899268.1955
94512,9,2017,Gas- Residential,Y,0,0,NA,2017-09-01,0
94512,10,2017,Gas- Residential,Y,0,0,NA,2017-10-01,0
94512,11,2017,Gas- Residential,Y,0,0,NA,2017-11-01,0
94512,12,2017,Gas- Residential,Y,0,0,NA,2017-12-01,0
94513,9,2017,Gas- Residential,N,19480,264175,14,2017-09-01,26411186.2175
94513,10,2017,Gas- Residential,N,19514,336449,17,2017-10-01,33636858.8689
94513,11,2017,Gas- Residential,N,19547,667499,34,2017-11-01,66733946.7739
94513,12,2017,Gas- Residential,N,19594,1529266,78,2017-12-01,152890050.5426
94514,9,2017,Gas- Residential,N,665,8385,13,2017-09-01,838299.5985
94514,10,2017,Gas- Residential,N,663,10725,16,2017-10-01,1072243.6725
94514,11,2017,Gas- Residential,N,663,20328,31,2017-11-01,2032314.1608
94514,12,2017,Gas- Residential,N,662,45535,69,2017-12-01,4552411.7135
94515,9,2017,Gas- Residential,N,1633,29326,18,2017-09-01,2931899.1086
94515,10,2017,Gas- Residential,N,1636,38747,24,2017-10-01,3873773.9467
94515,11,2017,Gas- Residential,N,1633,87086,53,2017-11-01,8706518.6446
94515,12,2017,Gas- Residential,N,1632,134640,82,2017-12-01,13460782.104
94517,9,2017,Gas- Residential,N,4038,58177,14,2017-09-01,5816309.5697
94517,10,2017,Gas- Residential,N,4035,85578,21,2017-10-01,8555754.6858
94517,11,2017,Gas- Residential,N,4036,196153,49,2017-11-01,19610611.9433
94517,12,2017,Gas- Residential,N,4034,380364,94,2017-12-01,38027309.3004
94518,9,2017,Gas- Residential,N,9246,125216,14,2017-09-01,12518607.3376
94518,10,2017,Gas- Residential,N,9241,182158,20,2017-10-01,18211446.4238
94518,11,2017,Gas- Residential,N,9233,363968,39,2017-11-01,36388101.1648
94518,12,2017,Gas- Residential,N,9239,751955,81,2017-12-01,75177528.2755
94519,9,2017,Gas- Residential,N,6607,84708,13,2017-09-01,8468775.4788
94519,10,2017,Gas- Residential,N,6598,125969,19,2017-10-01,12593889.3409
94519,11,2017,Gas- Residential,N,6595,250300,38,2017-11-01,25024017.83
94519,12,2017,Gas- Residential,N,6588,511638,78,2017-12-01,51151571.8518
94520,9,2017,Gas- Residential,N,10674,158800,15,2017-09-01,15876204.68
94520,10,2017,Gas- Residential,N,10675,213251,20,2017-10-01,21320003.3011
94520,11,2017,Gas- Residential,N,10673,346006,32,2017-11-01,34592330.4566
94520,12,2017,Gas- Residential,N,10646,640646,60,2017-12-01,64049288.5606
94521,9,2017,Gas- Residential,N,15198,195345,13,2017-09-01,19529831.2545
94521,10,2017,Gas- Residential,N,15182,279914,18,2017-10-01,27984710.0554
94521,11,2017,Gas- Residential,N,15175,565031,37,2017-11-01,56489595.7591
94521,12,2017,Gas- Residential,N,15168,1125403,74,2017-12-01,112513402.8683
94523,9,2017,Gas- Residential,N,11703,167120,14,2017-09-01,16708005.832
94523,10,2017,Gas- Residential,N,11687,246942,21,2017-10-01,24688298.0862
94523,11,2017,Gas- Residential,N,11697,495550,42,2017-11-01,49543156.355
94523,12,2017,Gas- Residential,N,11695,978512,84,2017-12-01,97827813.5632
94525,9,2017,Gas- Residential,Y,1523,22524,15,2017-09-01,2251861.6764
94525,10,2017,Gas- Residential,Y,1522,35369,23,2017-10-01,3536054.6809
94525,11,2017,Gas- Residential,Y,1520,58365,38,2017-11-01,5835105.0765
94525,12,2017,Gas- Residential,Y,1514,104450,69,2017-12-01,10442503.645
94526,9,2017,Gas- Residential,N,11830,216146,18,2017-09-01,21609434.1106
94526,10,2017,Gas- Residential,N,11825,338772,29,2017-10-01,33869103.3492
94526,11,2017,Gas- Residential,N,11823,705034,60,2017-11-01,70486549.6874
94526,12,2017,Gas- Residential,N,11833,1359184,115,2017-12-01,135885915.5024
94528,9,2017,Gas- Residential,N,368,14401,39,2017-09-01,1439755.8161
94528,10,2017,Gas- Residential,N,369,21392,58,2017-10-01,2138688.7312
94528,11,2017,Gas- Residential,N,371,40839,110,2017-11-01,4082923.9479
94528,12,2017,Gas- Residential,N,371,72357,195,2017-12-01,7233970.6677
94530,9,2017,Gas- Residential,N,9684,161241,17,2017-09-01,16120246.3401
94530,10,2017,Gas- Residential,N,9695,204845,21,2017-10-01,20479604.2045
94530,11,2017,Gas- Residential,N,9685,338950,35,2017-11-01,33886899.095
94530,12,2017,Gas- Residential,N,9673,559965,58,2017-12-01,55983116.8365
94531,9,2017,Gas- Residential,N,12728,175463,14,2017-09-01,17542106.4343
94531,10,2017,Gas- Residential,N,12746,223733,18,2017-10-01,22367952.7813
94531,11,2017,Gas- Residential,N,12754,431780,34,2017-11-01,43167680.458
94531,12,2017,Gas- Residential,N,12755,934253,73,2017-12-01,93402971.3533
94533,9,2017,Gas- Residential,Y,22904,351996,15,2017-09-01,35191187.2956
94533,10,2017,Gas- Residential,Y,22903,449680,20,2017-10-01,44957252.648
94533,11,2017,Gas- Residential,Y,22898,855994,37,2017-11-01,85578941.7434
94533,12,2017,Gas- Residential,Y,22905,1577015,69,2017-12-01,157663809.3415
94534,9,2017,Gas- Residential,N,12596,180562,14,2017-09-01,18051884.5682
94534,10,2017,Gas- Residential,N,12598,232649,18,2017-10-01,23259339.6889
94534,11,2017,Gas- Residential,N,12601,513421,41,2017-11-01,51329829.2381
94534,12,2017,Gas- Residential,N,12600,1023526,81,2017-12-01,102328137.7286
94535,9,2017,Gas- Residential,Y,0,0,NA,2017-09-01,0
94535,10,2017,Gas- Residential,Y,0,0,NA,2017-10-01,0
94535,11,2017,Gas- Residential,Y,0,0,NA,2017-11-01,0
94535,12,2017,Gas- Residential,Y,0,0,NA,2017-12-01,0
94536,9,2017,Gas- Residential,N,21101,358991,17,2017-09-01,35890520.1151
94536,10,2017,Gas- Residential,N,21068,475345,23,2017-10-01,47523139.2545
94536,11,2017,Gas- Residential,N,21071,718246,34,2017-11-01,71807433.9206
94536,12,2017,Gas- Residential,N,21072,1408425,67,2017-12-01,140808838.6425
94538,9,2017,Gas- Residential,N,15409,268363,17,2017-09-01,26829886.1243
94538,10,2017,Gas- Residential,N,15392,366448,24,2017-10-01,36636041.8928
94538,11,2017,Gas- Residential,N,15400,514419,33,2017-11-01,51429605.3859
94538,12,2017,Gas- Residential,N,15392,939112,61,2017-12-01,93888755.2232
94539,9,2017,Gas- Residential,N,15506,225141,15,2017-09-01,22508719.1301
94539,10,2017,Gas- Residential,N,15522,317780,20,2017-10-01,31770405.058
94539,11,2017,Gas- Residential,N,15531,573233,37,2017-11-01,57309599.7313
94539,12,2017,Gas- Residential,N,15529,1201722,77,2017-12-01,120143478.8442
94541,9,2017,Gas- Residential,N,19037,344424,18,2017-09-01,34434168.2664
94541,10,2017,Gas- Residential,N,19061,437170,23,2017-10-01,43706551.637
94541,11,2017,Gas- Residential,N,19089,619323,32,2017-11-01,61917498.1803
94541,12,2017,Gas- Residential,N,19082,1043805,55,2017-12-01,104355553.0605
94542,9,2017,Gas- Residential,N,4072,75218,18,2017-09-01,7520002.2898
94542,10,2017,Gas- Residential,N,4090,98572,24,2017-10-01,9854844.1292
94542,11,2017,Gas- Residential,N,4093,177869,43,2017-11-01,17782648.9309
94542,12,2017,Gas- Residential,N,4101,297836,73,2017-12-01,29776481.7196
94544,9,2017,Gas- Residential,N,19532,377770,19,2017-09-01,37767971.297
94544,10,2017,Gas- Residential,N,19530,470331,24,2017-10-01,47021859.0891
94544,11,2017,Gas- Residential,N,19550,637317,33,2017-11-01,63716468.1237
94544,12,2017,Gas- Residential,N,19540,1131490,58,2017-12-01,113121957.389
94545,9,2017,Gas- Residential,N,8861,152700,17,2017-09-01,15266350.47
94545,10,2017,Gas- Residential,N,8855,193495,22,2017-10-01,19344875.4695
94545,11,2017,Gas- Residential,N,8875,273732,31,2017-11-01,27366657.8052
94545,12,2017,Gas- Residential,N,8883,529781,60,2017-12-01,52965438.2341
94546,9,2017,Gas- Residential,N,15336,244933,16,2017-09-01,24487446.1013
94546,10,2017,Gas- Residential,N,15358,329070,21,2017-10-01,32899135.227
94546,11,2017,Gas- Residential,N,15345,560027,36,2017-11-01,55989315.3547
94546,12,2017,Gas- Residential,N,15340,997394,65,2017-12-01,99715562.2834
94547,9,2017,Gas- Residential,N,8115,121065,15,2017-09-01,12103606.5465
94547,10,2017,Gas- Residential,N,8116,158013,19,2017-10-01,15797523.4893
94547,11,2017,Gas- Residential,N,8112,288074,36,2017-11-01,28800515.0314
94547,12,2017,Gas- Residential,N,8118,543850,67,2017-12-01,54372001.985
94548,9,2017,Gas- Residential,Y,0,0,NA,2017-09-01,0
94548,10,2017,Gas- Residential,Y,0,0,NA,2017-10-01,0
94548,11,2017,Gas- Residential,Y,0,0,NA,2017-11-01,0
94548,12,2017,Gas- Residential,Y,0,0,NA,2017-12-01,0
94549,9,2017,Gas- Residential,N,9789,213263,22,2017-09-01,21321203.0143
94549,10,2017,Gas- Residential,N,9796,324058,33,2017-10-01,32398055.0138
94549,11,2017,Gas- Residential,N,9807,685073,70,2017-11-01,68490926.7553
94549,12,2017,Gas- Residential,N,9800,1222089,125,2017-12-01,122179692.0729
94550,9,2017,Gas- Residential,N,16655,242213,15,2017-09-01,24215511.1093
94550,10,2017,Gas- Residential,N,16661,343939,21,2017-10-01,34385679.8579
94550,11,2017,Gas- Residential,N,16662,674931,41,2017-11-01,67476969.1491
94550,12,2017,Gas- Residential,N,16692,1417980,85,2017-12-01,141764110.278
94551,9,2017,Gas- Residential,N,12560,163081,13,2017-09-01,16304202.3641
94551,10,2017,Gas- Residential,N,12589,225797,18,2017-10-01,22574303.4517
94551,11,2017,Gas- Residential,N,12610,416410,33,2017-11-01,41631047.801
94551,12,2017,Gas- Residential,N,12628,852202,67,2017-12-01,85199832.3722
94552,9,2017,Gas- Residential,N,4600,67454,15,2017-09-01,6743787.8494
94552,10,2017,Gas- Residential,N,4606,91557,20,2017-10-01,9153511.7877
94552,11,2017,Gas- Residential,N,4602,176070,38,2017-11-01,17602791.927
94552,12,2017,Gas- Residential,N,4602,315200,68,2017-12-01,31512466.72
94553,9,2017,Gas- Residential,N,17504,224861,13,2017-09-01,22480725.8221
94553,10,2017,Gas- Residential,N,17515,317941,18,2017-10-01,31786501.2101
94553,11,2017,Gas- Residential,N,17533,647562,37,2017-11-01,64740723.2682
94553,12,2017,Gas- Residential,N,17526,1283716,73,2017-12-01,128340919.1876
94555,9,2017,Gas- Residential,N,11375,172087,15,2017-09-01,17204587.1207
94555,10,2017,Gas- Residential,N,11389,225811,20,2017-10-01,22575703.1171
94555,11,2017,Gas- Residential,N,11417,339327,30,2017-11-01,33924590.0847
94555,12,2017,Gas- Residential,N,11421,713459,62,2017-12-01,71328848.3299
94556,9,2017,Gas- Residential,N,5485,107232,20,2017-09-01,10720637.1552
94556,10,2017,Gas- Residential,N,5495,172022,31,2017-10-01,17198088.6742
94556,11,2017,Gas- Residential,N,5490,354258,65,2017-11-01,35417333.2338
94556,12,2017,Gas- Residential,N,5491,621954,113,2017-12-01,62180535.2994
94558,9,2017,Gas- Residential,N,20337,345829,17,2017-09-01,34574634.6869
94558,10,2017,Gas- Residential,N,20219,468945,23,2017-10-01,46883292.2145
94558,11,2017,Gas- Residential,N,20192,993042,49,2017-11-01,99280466.2962
94558,12,2017,Gas- Residential,N,20186,1690263,84,2017-12-01,168985902.7143
94559,9,2017,Gas- Residential,N,9777,142778,15,2017-09-01,14274387.6058
94559,10,2017,Gas- Residential,N,9782,194478,20,2017-10-01,19443151.9758
94559,11,2017,Gas- Residential,N,9789,381036,39,2017-11-01,38094493.2396
94559,12,2017,Gas- Residential,N,9778,653914,67,2017-12-01,65375771.4554
94560,9,2017,Gas- Residential,N,13026,203722,16,2017-09-01,20367331.0442
94560,10,2017,Gas- Residential,N,13102,262135,20,2017-10-01,26207234.9735
94560,11,2017,Gas- Residential,N,13151,398079,30,2017-11-01,39798385.9119
94560,12,2017,Gas- Residential,N,13209,812401,62,2017-12-01,81220683.6161
94561,9,2017,Gas- Residential,Y,11746,158161,13,2017-09-01,15812319.9521
94561,10,2017,Gas- Residential,Y,11769,205327,17,2017-10-01,20527792.6847
94561,11,2017,Gas- Residential,Y,11784,394709,33,2017-11-01,39461466.4549
94561,12,2017,Gas- Residential,Y,11808,886698,75,2017-12-01,88648607.9178
94563,9,2017,Gas- Residential,N,6570,155731,24,2017-09-01,15569378.0291
94563,10,2017,Gas- Residential,N,6571,246859,38,2017-10-01,24680000.0699
94563,11,2017,Gas- Residential,N,6574,521826,79,2017-11-01,52170128.3586
94563,12,2017,Gas- Residential,N,6575,857746,130,2017-12-01,85754099.8706
94564,9,2017,Gas- Residential,N,6412,99314,15,2017-09-01,9929026.3954
94564,10,2017,Gas- Residential,N,6415,137091,21,2017-10-01,13705823.5251
94564,11,2017,Gas- Residential,N,6413,250801,39,2017-11-01,25074105.8561
94564,12,2017,Gas- Residential,N,6408,455664,71,2017-12-01,45555509.6304
94565,9,2017,Gas- Residential,N,27095,376957,14,2017-09-01,37686690.7277
94565,10,2017,Gas- Residential,N,27072,488512,18,2017-10-01,48839524.5632
94565,11,2017,Gas- Residential,N,27096,865958,32,2017-11-01,86575103.6038
94565,12,2017,Gas- Residential,N,27111,1761285,65,2017-12-01,176086405.2885
94566,9,2017,Gas- Residential,N,13905,237924,17,2017-09-01,23786713.6164
94566,10,2017,Gas- Residential,N,13926,338023,24,2017-10-01,33794221.2503
94566,11,2017,Gas- Residential,N,13932,643768,46,2017-11-01,64361413.9448
94566,12,2017,Gas- Residential,N,13934,1340519,96,2017-12-01,134019861.5959
94568,9,2017,Gas- Residential,N,19120,293985,15,2017-09-01,29391473.7585
94568,10,2017,Gas- Residential,N,19171,391174,20,2017-10-01,39108050.9414
